SmartCar Status Information,CarNum,TireFL,TireFR,TireBL,TireBR,LightFL,LightFR,LightBL,LightBR,EngineInfo,BreakInfo,BatteryInfo
20230104093516,L0002,87,99,86,98,1,1,1,1,A,A,92
20230104093520,L0002,95,96,88,84,1,1,1,1,A,B,87
20230104093524,L0002,90,94,77,92,1,1,1,1,A,A,97
20230104093616,H0001,88,100,71,95,1,1,1,1,A,A,91
20230104093620,H0001,88,76,90,86,1,1,1,1,B,A,80
20230104093528,L0002,95,80,94,81,1,1,1,1,B,B,91
20230104093624,H0001,80,98,95,86,1,1,1,1,A,A,95
20230104093628,H0001,87,87,88,76,1,1,1,1,A,A,83
20230104092956,M0003,92,100,85,85,1,1,1,1,B,A,98
20230104093632,H0001,71,79,80,89,1,1,1,1,A,A,97
20230104093532,L0002,92,90,74,80,1,1,1,1,A,A,90
20230104093636,H0001,98,75,85,82,1,1,1,1,A,A,85
20230104093640,H0001,74,91,95,73,1,1,1,1,A,B,85
20230104093644,H0001,95,100,92,72,1,1,1,1,A,B,100
20230104093536,L0002,71,85,84,92,1,1,1,1,A,A,91
20230104093000,M0003,100,90,87,95,1,1,1,1,A,A,82
20230104093648,H0001,87,88,85,89,1,1,1,1,B,A,86
20230104093004,M0003,86,73,76,92,1,1,1,1,A,A,52
20230104093540,L0002,80,89,78,98,1,1,1,1,B,A,59
20230104093008,M0003,83,74,94,82,1,1,1,1,A,A,82
20230104093012,M0003,90,82,82,99,1,1,1,1,A,A,88
20230104093016,M0003,90,90,99,83,1,1,1,1,A,A,81
20230104093020,M0003,96,83,97,75,1,1,1,1,A,A,95
20230104093024,M0003,88,90,70,87,1,1,1,1,A,A,94
20230104093028,M0003,90,96,97,77,1,1,1,1,B,A,74
20230104093032,M0003,82,81,81,71,1,1,1,1,A,A,83
20230104093036,M0003,85,92,80,89,1,1,1,1,A,A,82
20230104093652,H0001,93,83,84,92,1,1,1,1,A,A,100
20230104093544,L0002,99,92,91,87,1,1,1,1,B,A,87
20230104093656,H0001,98,88,98,80,1,1,1,1,A,A,93
20230104093040,M0003,73,90,93,89,1,1,1,1,B,A,94
20230104093548,L0002,97,100,99,94,1,1,1,1,A,B,85
20230104093552,L0002,87,87,79,91,1,1,1,1,A,A,98
20230104093556,L0002,82,93,93,70,1,1,1,1,A,A,69
20230104093600,L0002,83,100,95,72,1,1,1,1,A,A,82
20230104093604,L0002,99,82,95,89,1,1,1,1,A,A,100
20230104093044,M0003,87,88,84,96,1,1,1,1,A,A,69
20230104093048,M0003,83,93,90,84,1,1,1,1,A,B,86
20230104093700,H0001,88,86,88,95,1,1,1,1,A,A,84
20230104093052,M0003,84,82,93,100,1,1,1,1,A,B,94
20230104093608,L0002,77,98,98,83,1,1,1,1,A,A,96
20230104093056,M0003,80,72,87,88,1,1,1,1,A,A,96
20230104093100,M0003,87,89,96,74,1,1,1,1,A,A,90
20230104093104,M0003,98,80,70,81,1,1,1,1,A,A,81
20230104093108,M0003,86,87,84,91,1,1,1,1,A,B,88
20230104093112,M0003,98,100,90,94,1,1,1,1,A,A,82
20230104093116,M0003,84,77,81,80,1,1,1,1,A,A,77
20230104093120,M0003,87,92,81,86,1,1,1,1,A,A,92
20230104093124,M0003,100,92,85,90,1,1,1,1,A,A,95
20230104093704,H0001,89,74,92,84,1,1,1,1,A,A,80
20230104093612,L0002,79,96,82,97,1,1,1,1,A,A,95
20230104093708,H0001,93,91,100,97,1,1,1,1,A,A,85
20230104093616,L0002,72,77,93,83,1,1,1,1,B,A,80
20230104093620,L0002,85,79,80,83,1,1,1,1,A,A,87
20230104093712,H0001,80,71,85,83,1,1,1,1,A,B,83
20230104093624,L0002,91,99,92,92,1,1,1,1,A,A,84
20230104093128,M0003,81,93,91,84,1,1,1,1,A,A,84
20230104093628,L0002,76,76,72,91,1,1,1,1,A,A,92
20230104093132,M0003,70,94,89,81,1,1,1,1,A,A,83
20230104093136,M0003,79,81,71,91,1,1,1,1,B,A,93
20230104093140,M0003,87,80,78,86,1,1,1,1,A,A,100
20230104093144,M0003,94,99,99,92,1,1,1,1,A,A,99
20230104093716,H0001,90,85,85,95,1,1,1,1,B,A,96
20230104093720,H0001,74,99,99,87,1,1,1,1,A,A,90
20230104093632,L0002,98,93,87,77,1,1,1,1,A,A,68
20230104093724,H0001,84,86,92,95,1,1,1,1,A,B,81
20230104093728,H0001,94,95,100,88,1,1,1,1,A,B,80
20230104093732,H0001,80,84,77,95,1,1,1,1,A,A,77
20230104093636,L0002,74,90,80,93,1,1,1,1,A,A,90
20230104093148,M0003,95,85,100,78,1,1,1,1,B,A,96
20230104093736,H0001,92,83,86,71,1,1,1,1,B,A,97
20230104093152,M0003,89,93,97,80,1,1,1,1,A,A,72
20230104093640,L0002,93,79,100,83,1,1,1,1,A,A,98
20230104093740,H0001,80,99,83,94,1,1,1,1,A,B,88
20230104093744,H0001,92,86,91,94,1,1,1,1,A,B,99
20230104093748,H0001,94,84,96,100,1,1,1,1,A,A,91
20230104093752,H0001,97,99,75,81,1,1,1,1,A,A,85
20230104093644,L0002,96,95,74,83,1,1,1,1,A,A,91
20230104093648,L0002,72,80,85,70,1,1,1,1,A,A,99
20230104093652,L0002,81,97,81,98,1,1,1,1,A,B,86
20230104093756,H0001,90,86,90,72,1,1,1,1,A,A,83
20230104093656,L0002,100,96,94,94,1,1,1,1,A,A,85
20230104093156,M0003,72,80,100,95,1,1,1,1,A,A,93
20230104093700,L0002,98,99,89,71,1,1,1,1,A,A,86
20230104093800,H0001,82,80,73,81,1,1,1,1,A,A,71
20230104093704,L0002,80,84,80,86,1,1,1,1,B,A,98
20230104093708,L0002,100,81,73,94,1,1,1,1,A,A,96
20230104093712,L0002,93,89,82,89,1,1,1,1,A,B,91
20230104093804,H0001,72,81,92,74,1,1,1,1,A,A,64
20230104093200,M0003,96,85,76,84,1,1,1,1,A,A,87
20230104093808,H0001,84,93,93,89,1,1,1,1,B,A,80
20230104093812,H0001,92,89,91,95,1,1,1,1,A,A,95
20230104093816,H0001,71,98,94,83,1,1,1,1,A,B,96
20230104093820,H0001,74,96,84,99,1,1,1,1,A,A,89
20230104093824,H0001,97,75,81,94,1,1,1,1,B,B,82
20230104093204,M0003,88,73,83,96,1,1,1,1,A,B,96
20230104093828,H0001,87,85,90,81,1,1,1,1,A,A,81
20230104093716,L0002,90,87,70,88,1,1,1,1,B,A,80
20230104093720,L0002,96,99,94,86,1,1,1,1,A,A,89
20230104093208,M0003,75,84,87,88,1,1,1,1,A,A,71
20230104093832,H0001,79,81,97,75,1,1,1,1,A,A,81
20230104093212,M0003,93,81,85,96,1,1,1,1,A,A,80
20230104093216,M0003,96,97,93,95,1,1,1,1,A,A,89
20230104093220,M0003,75,88,81,84,1,1,1,1,A,A,58
20230104093224,M0003,78,96,100,78,1,1,1,1,B,A,91
20230104093836,H0001,75,71,95,81,1,1,1,1,B,A,94
20230104093228,M0003,99,82,98,94,1,1,1,1,B,A,67
20230104093724,L0002,87,73,91,92,1,1,1,1,A,A,85
20230104093728,L0002,97,96,72,82,1,1,1,1,A,A,90
20230104093232,M0003,93,82,98,86,1,1,1,1,A,A,82
20230104093732,L0002,78,98,80,80,1,1,1,1,A,A,87
20230104093840,H0001,94,98,93,71,1,1,1,1,A,A,84
20230104093236,M0003,83,95,96,77,1,1,1,1,A,A,97
20230104093240,M0003,100,89,93,89,1,1,1,1,A,A,98
20230104093244,M0003,79,83,85,81,1,1,1,1,A,A,92
20230104093248,M0003,98,92,92,96,1,1,1,1,A,A,89
20230104093844,H0001,73,94,81,87,1,1,1,1,A,A,87
20230104093736,L0002,87,71,81,84,1,1,1,1,B,A,91
20230104093252,M0003,94,70,77,89,1,1,1,1,B,A,85
20230104093848,H0001,77,87,70,84,1,1,1,1,B,A,82
20230104093740,L0002,92,73,89,71,1,1,1,1,A,A,100
20230104093852,H0001,97,94,97,99,1,1,1,1,B,A,99
20230104093744,L0002,92,72,99,89,1,1,1,1,A,B,86
20230104093856,H0001,73,92,99,100,1,1,1,1,A,A,62
20230104093748,L0002,93,96,93,71,1,1,1,1,B,A,92
20230104093900,H0001,70,73,79,93,1,1,1,1,A,A,82
20230104093752,L0002,92,94,80,76,1,1,1,1,A,A,93
20230104093904,H0001,95,83,93,92,1,1,1,1,B,B,83
20230104093756,L0002,89,83,94,98,1,1,1,1,B,B,87
20230104093908,H0001,84,77,70,78,1,1,1,1,A,B,77
20230104093800,L0002,75,87,87,73,1,1,1,1,A,B,95
20230104093912,H0001,99,93,86,95,1,1,1,1,B,B,87
20230104093804,L0002,72,89,71,95,1,1,1,1,A,A,94
20230104093808,L0002,94,100,85,92,1,1,1,1,A,B,85
20230104093812,L0002,81,93,95,81,1,1,1,1,A,A,69
20230104093816,L0002,100,83,82,82,1,1,1,1,A,A,83
20230104093820,L0002,93,87,77,78,1,1,1,1,A,A,97
20230104093824,L0002,79,79,95,94,1,1,1,1,B,A,81
20230104093828,L0002,84,100,89,98,1,1,1,1,A,A,80
20230104093916,H0001,98,85,74,99,1,1,1,1,A,A,91
20230104093920,H0001,82,93,80,88,1,1,1,1,A,A,84
20230104093924,H0001,72,95,88,96,1,1,1,1,B,A,100
20230104093928,H0001,85,100,85,87,1,1,1,1,A,A,80
20230104093932,H0001,83,97,70,79,1,1,1,1,A,A,90
20230104093936,H0001,71,86,84,87,1,1,1,1,A,B,84
20230104093940,H0001,73,98,82,90,1,1,1,1,B,A,81
20230104093944,H0001,94,90,71,89,1,1,1,1,A,A,76
20230104093948,H0001,83,91,70,86,1,1,1,1,A,A,90
20230104093952,H0001,72,72,71,81,1,1,1,1,A,B,94
20230104093956,H0001,81,92,91,84,1,1,1,1,A,A,91
20230104094000,H0001,90,84,88,97,1,1,1,1,B,B,86
20230104094004,H0001,91,84,88,83,1,1,1,1,A,A,80
20230104094008,H0001,81,70,89,94,1,1,1,1,B,A,83
20230104094012,H0001,90,90,82,100,1,1,1,1,A,B,82
20230104094016,H0001,100,96,70,82,1,1,1,1,B,A,96
20230104094020,H0001,94,89,75,82,1,1,1,1,A,A,94
20230104094024,H0001,97,95,99,77,1,1,1,1,A,A,63
20230104094028,H0001,97,100,83,73,1,1,1,1,A,A,84
20230104094032,H0001,81,89,93,91,1,1,1,1,A,A,89
20230104094036,H0001,85,75,90,86,1,1,1,1,A,A,55
20230104094040,H0001,79,94,74,81,1,1,1,1,A,B,80
20230104094044,H0001,95,72,95,96,1,1,1,1,B,A,93
20230104094048,H0001,79,82,93,98,1,1,1,1,B,A,87
20230104094052,H0001,71,80,97,94,1,1,1,1,A,A,57
20230104094056,H0001,94,73,84,82,1,1,1,1,A,A,63
20230104094100,H0001,93,80,84,86,1,1,1,1,A,A,97
20230104094104,H0001,80,80,85,70,1,1,1,1,A,A,84
20230104094108,H0001,96,88,84,87,1,1,1,1,A,A,89
20230104094112,H0001,74,84,89,70,1,1,1,1,B,A,91
20230104094116,H0001,83,91,84,79,1,1,1,1,A,A,93
20230104094120,H0001,93,83,95,89,1,1,1,1,A,B,92
20230104094124,H0001,88,83,80,78,1,1,1,1,A,A,71
20230104094128,H0001,82,85,77,91,1,1,1,1,A,A,95
20230104094132,H0001,80,81,99,86,1,1,1,1,A,A,85
20230104094136,H0001,80,90,99,95,1,1,1,1,A,B,87
20230104094140,H0001,86,84,85,75,1,1,1,1,A,A,97
20230104094144,H0001,87,98,86,77,1,1,1,1,A,A,87
20230104094148,H0001,91,84,91,84,1,1,1,1,A,A,85
20230104094152,H0001,86,99,82,81,1,1,1,1,B,A,94
20230104094156,H0001,98,71,81,92,1,1,1,1,A,A,96
20230104094200,H0001,99,93,89,88,1,1,1,1,A,A,96
20230104093256,M0003,79,89,88,98,1,1,1,1,A,A,95
20230104093300,M0003,99,84,92,76,1,1,1,1,A,A,98
20230104094204,H0001,86,97,81,92,1,1,1,1,B,B,100
20230104093304,M0003,91,96,90,80,1,1,1,1,A,A,80
20230104094208,H0001,90,95,91,70,1,1,1,1,A,B,87
20230104093308,M0003,93,88,92,95,1,1,1,1,A,A,97
20230104094212,H0001,99,76,95,89,1,1,1,1,A,A,89
20230104093312,M0003,94,94,89,84,1,1,1,1,A,A,90
20230104094216,H0001,75,99,81,99,1,1,1,1,A,A,91
20230104093316,M0003,84,90,90,97,1,1,1,1,A,B,99
20230104094220,H0001,99,79,82,81,1,1,1,1,A,A,95
20230104093320,M0003,73,92,75,72,1,1,1,1,A,B,86
20230104094224,H0001,71,98,96,89,1,1,1,1,A,B,91
20230104093324,M0003,85,89,93,99,1,1,1,1,A,A,81
20230104094228,H0001,95,88,81,92,1,1,1,1,A,A,85
20230104093328,M0003,97,87,80,91,1,1,1,1,A,A,100
20230104094232,H0001,93,98,95,88,1,1,1,1,A,A,96
20230104093332,M0003,95,76,91,88,1,1,1,1,A,A,66
20230104094236,H0001,83,90,100,97,1,1,1,1,B,A,92
20230104093336,M0003,80,88,81,92,1,1,1,1,A,A,92
20230104094240,H0001,74,80,80,93,1,1,1,1,A,A,84
20230104093340,M0003,84,93,88,91,1,1,1,1,A,A,90
20230104094244,H0001,74,82,88,88,1,1,1,1,A,A,100
20230104093344,M0003,85,91,75,92,1,1,1,1,A,A,94
20230104094248,H0001,88,92,79,88,1,1,1,1,A,A,91
20230104093348,M0003,87,88,87,84,1,1,1,1,B,A,80
20230104094252,H0001,82,70,88,94,1,1,1,1,A,A,99
20230104093352,M0003,97,99,100,95,1,1,1,1,A,A,97
20230104094256,H0001,88,89,84,94,1,1,1,1,A,A,97
20230104093356,M0003,73,87,98,92,1,1,1,1,A,A,74
20230104094300,H0001,86,98,97,85,1,1,1,1,A,A,97
20230104093400,M0003,90,70,93,100,1,1,1,1,A,A,87
20230104094304,H0001,100,80,73,99,1,1,1,1,A,A,71
20230104093404,M0003,91,85,79,88,1,1,1,1,A,A,78
20230104093832,L0002,81,84,91,98,1,1,1,1,A,A,100
20230104093408,M0003,80,94,79,81,1,1,1,1,A,B,86
20230104093836,L0002,96,85,70,82,1,1,1,1,A,B,83
20230104093840,L0002,97,90,84,91,1,1,1,1,A,B,82
20230104093844,L0002,90,80,72,84,1,1,1,1,A,B,87
20230104093848,L0002,76,84,80,84,1,1,1,1,A,A,91
20230104093852,L0002,97,95,88,100,1,1,1,1,A,A,96
20230104094308,H0001,70,72,100,95,1,1,1,1,A,B,86
20230104093856,L0002,80,94,84,82,1,1,1,1,B,A,95
20230104094312,H0001,100,91,97,74,1,1,1,1,A,B,88
20230104093412,M0003,86,100,80,88,1,1,1,1,A,A,92
20230104094316,H0001,92,81,80,87,1,1,1,1,A,A,87
20230104094320,H0001,94,84,87,83,1,1,1,1,A,A,95
20230104093416,M0003,80,88,92,82,1,1,1,1,B,A,93
20230104093900,L0002,82,93,95,100,1,1,1,1,B,A,95
20230104093420,M0003,87,96,87,75,1,1,1,1,A,A,65
20230104093904,L0002,91,89,85,85,1,1,1,1,A,B,85
20230104093424,M0003,85,99,83,70,1,1,1,1,A,A,80
20230104093428,M0003,98,76,85,87,1,1,1,1,A,A,76
20230104093432,M0003,83,81,82,96,1,1,1,1,A,B,84
20230104093436,M0003,73,84,92,78,1,1,1,1,A,A,89
20230104093440,M0003,92,91,91,92,1,1,1,1,A,A,86
20230104094324,H0001,95,88,79,75,1,1,1,1,B,A,83
20230104094328,H0001,86,90,91,97,1,1,1,1,B,A,63
20230104093908,L0002,80,89,96,80,1,1,1,1,A,A,82
20230104094332,H0001,97,94,89,96,1,1,1,1,A,A,91
20230104093444,M0003,100,86,83,80,1,1,1,1,A,A,96
20230104094336,H0001,84,93,83,83,1,1,1,1,A,A,84
20230104094340,H0001,87,70,87,78,1,1,1,1,A,B,95
20230104094344,H0001,98,96,81,89,1,1,1,1,A,A,90
20230104094348,H0001,90,99,99,100,1,1,1,1,A,B,95
20230104093448,M0003,75,83,81,89,1,1,1,1,A,A,80
20230104093912,L0002,87,70,93,76,1,1,1,1,B,A,61
20230104093452,M0003,75,92,72,70,1,1,1,1,A,B,95
20230104093456,M0003,95,85,71,84,1,1,1,1,A,A,94
20230104093916,L0002,96,95,98,89,1,1,1,1,A,A,97
20230104093920,L0002,88,89,73,82,1,1,1,1,A,A,99
20230104094352,H0001,88,100,95,88,1,1,1,1,A,A,94
20230104093924,L0002,73,94,88,81,1,1,1,1,B,A,81
20230104093928,L0002,99,85,80,82,1,1,1,1,A,A,91
20230104093932,L0002,74,93,86,95,1,1,1,1,A,A,89
20230104093936,L0002,100,81,95,99,1,1,1,1,A,A,92
20230104093500,M0003,76,71,70,90,1,1,1,1,A,A,61
20230104094356,H0001,95,84,86,91,1,1,1,1,A,A,89
20230104093504,M0003,92,93,84,83,1,1,1,1,B,B,85
20230104093508,M0003,93,97,90,93,1,1,1,1,B,A,76
20230104093512,M0003,75,86,81,85,1,1,1,1,A,A,93
20230104093516,M0003,82,94,82,79,1,1,1,1,B,B,62
20230104093940,L0002,79,98,100,81,1,1,1,1,A,A,91
20230104093520,M0003,92,79,88,95,1,1,1,1,A,A,99
20230104094400,H0001,92,86,98,75,1,1,1,1,A,A,85
20230104093524,M0003,77,87,73,87,1,1,1,1,A,A,92
20230104093528,M0003,71,82,86,76,1,1,1,1,A,A,84
20230104093532,M0003,97,98,90,94,1,1,1,1,A,A,74
20230104094404,H0001,78,76,85,93,1,1,1,1,B,A,95
20230104093944,L0002,87,92,94,99,1,1,1,1,A,A,99
20230104093948,L0002,83,88,100,88,1,1,1,1,A,A,86
20230104093536,M0003,88,81,84,79,1,1,1,1,A,A,99
20230104093952,L0002,94,80,71,72,1,1,1,1,A,A,96
20230104093956,L0002,88,100,83,80,1,1,1,1,A,B,95
20230104094000,L0002,80,94,97,82,1,1,1,1,A,A,75
20230104094004,L0002,72,81,97,87,1,1,1,1,A,A,85
20230104094008,L0002,72,92,80,91,1,1,1,1,B,A,81
20230104094012,L0002,82,96,83,100,1,1,1,1,B,A,82
20230104093540,M0003,97,84,99,80,1,1,1,1,A,B,68
20230104094408,H0001,73,99,91,81,1,1,1,1,A,B,89
20230104093544,M0003,70,70,87,86,1,1,1,1,A,A,84
20230104093548,M0003,98,99,82,80,1,1,1,1,A,A,81
20230104093552,M0003,78,99,84,89,1,1,1,1,A,A,84
20230104093556,M0003,79,76,91,87,1,1,1,1,A,A,99
20230104094016,L0002,92,78,100,81,1,1,1,1,A,B,99
20230104093600,M0003,90,98,91,88,1,1,1,1,A,A,81
20230104094020,L0002,80,81,91,97,1,1,1,1,A,A,93
20230104094024,L0002,70,71,83,96,1,1,1,1,A,A,88
20230104094028,L0002,76,99,95,90,1,1,1,1,B,A,85
20230104094032,L0002,85,94,79,89,1,1,1,1,A,A,81
20230104094036,L0002,81,100,96,72,1,1,1,1,A,B,85
20230104093604,M0003,91,85,91,97,1,1,1,1,A,A,83
20230104094412,H0001,72,92,74,99,1,1,1,1,A,A,84
20230104093608,M0003,100,93,84,97,1,1,1,1,A,A,98
20230104094416,H0001,76,81,87,87,1,1,1,1,B,A,100
20230104094040,L0002,99,93,89,91,1,1,1,1,A,A,92
20230104094420,H0001,93,81,71,84,1,1,1,1,A,B,88
20230104094044,L0002,99,83,92,87,1,1,1,1,A,A,100
20230104094048,L0002,75,86,89,80,1,1,1,1,A,A,92
20230104094052,L0002,73,83,99,74,1,1,1,1,A,A,95
20230104094056,L0002,95,96,87,83,1,1,1,1,A,A,80
20230104094100,L0002,70,86,91,80,1,1,1,1,A,A,98
20230104094424,H0001,85,84,99,99,1,1,1,1,B,A,66
20230104094104,L0002,83,98,72,100,1,1,1,1,A,A,85
20230104094428,H0001,94,75,95,81,1,1,1,1,A,A,82
20230104094432,H0001,90,88,84,70,1,1,1,1,B,A,83
20230104094436,H0001,96,87,77,89,1,1,1,1,A,B,67
20230104094440,H0001,81,99,92,87,1,1,1,1,A,A,95
20230104094444,H0001,89,91,100,82,1,1,1,1,A,A,81
20230104093612,M0003,84,99,85,83,1,1,1,1,A,A,80
20230104094448,H0001,85,94,87,87,1,1,1,1,A,A,96
20230104093616,M0003,80,79,96,89,1,1,1,1,A,A,52
20230104094108,L0002,80,96,84,95,1,1,1,1,A,A,82
20230104094452,H0001,96,97,100,89,1,1,1,1,A,B,52
20230104094112,L0002,87,96,94,80,1,1,1,1,A,A,94
20230104094116,L0002,97,90,96,83,1,1,1,1,B,A,99
20230104094120,L0002,89,82,80,95,1,1,1,1,A,B,99
20230104094124,L0002,91,93,78,97,1,1,1,1,A,B,100
20230104093620,M0003,83,78,82,90,1,1,1,1,A,A,97
20230104094456,H0001,87,74,81,72,1,1,1,1,B,A,98
20230104093624,M0003,94,84,96,87,1,1,1,1,A,A,97
20230104094128,L0002,84,98,96,94,1,1,1,1,B,A,83
20230104093628,M0003,93,100,90,89,1,1,1,1,A,A,91
20230104093632,M0003,73,83,100,89,1,1,1,1,A,A,94
20230104093636,M0003,88,87,83,95,1,1,1,1,A,A,91
20230104094132,L0002,74,81,96,100,1,1,1,1,A,A,83
20230104094500,H0001,90,93,70,93,1,1,1,1,A,A,89
20230104094136,L0002,96,89,90,93,1,1,1,1,A,B,98
20230104094140,L0002,94,87,99,73,1,1,1,1,B,A,84
20230104094144,L0002,86,89,89,95,1,1,1,1,A,A,82
20230104094148,L0002,89,82,95,92,1,1,1,1,A,B,100
20230104094152,L0002,97,94,92,96,1,1,1,1,A,A,93
20230104093640,M0003,80,94,89,79,1,1,1,1,A,A,85
20230104094156,L0002,70,92,99,82,1,1,1,1,A,A,92
20230104093644,M0003,91,72,93,86,1,1,1,1,A,A,84
20230104093648,M0003,95,95,96,91,1,1,1,1,A,A,88
20230104093652,M0003,81,81,71,70,1,1,1,1,A,A,94
20230104094200,L0002,70,77,92,78,1,1,1,1,A,A,88
20230104094204,L0002,91,90,97,87,1,1,1,1,A,B,89
20230104094504,H0001,88,81,81,86,1,1,1,1,A,A,70
20230104094208,L0002,85,81,96,92,1,1,1,1,A,B,98
20230104094212,L0002,100,87,87,83,1,1,1,1,A,B,86
20230104094216,L0002,90,98,88,79,1,1,1,1,A,A,78
20230104093656,M0003,87,87,83,91,1,1,1,1,A,A,97
20230104094508,H0001,87,99,78,85,1,1,1,1,A,A,70
20230104093700,M0003,79,82,86,90,1,1,1,1,A,A,86
20230104093704,M0003,81,81,86,89,1,1,1,1,B,A,86
20230104094220,L0002,93,81,93,88,1,1,1,1,A,A,83
20230104093708,M0003,83,72,70,95,1,1,1,1,A,A,84
20230104093712,M0003,90,97,79,99,1,1,1,1,B,A,96
20230104093716,M0003,98,72,73,98,1,1,1,1,A,A,82
20230104093720,M0003,81,77,80,92,1,1,1,1,A,B,86
20230104093724,M0003,98,87,94,97,1,1,1,1,A,B,96
20230104094512,H0001,90,84,72,74,1,1,1,1,A,A,80
20230104094516,H0001,91,82,99,76,1,1,1,1,A,A,83
20230104094224,L0002,100,88,98,83,1,1,1,1,A,B,99
20230104094520,H0001,98,80,98,82,1,1,1,1,A,A,94
20230104094524,H0001,91,88,90,71,1,1,1,1,A,B,89
20230104094528,H0001,82,95,92,99,1,1,1,1,A,B,100
20230104094532,H0001,83,85,88,70,1,1,1,1,A,A,93
20230104093728,M0003,70,91,95,83,1,1,1,1,A,A,89
20230104094228,L0002,75,77,90,82,1,1,1,1,A,A,91
20230104093732,M0003,76,98,86,98,1,1,1,1,A,A,96
20230104094536,H0001,90,71,97,87,1,1,1,1,A,A,90
20230104093736,M0003,99,86,89,88,1,1,1,1,A,A,92
20230104093740,M0003,90,89,83,98,1,1,1,1,A,A,96
20230104093744,M0003,87,91,98,96,1,1,1,1,B,A,91
20230104093748,M0003,88,94,100,98,1,1,1,1,B,A,80
20230104094540,H0001,99,74,97,94,1,1,1,1,A,A,85
20230104094232,L0002,94,100,98,97,1,1,1,1,A,A,82
20230104094236,L0002,100,91,72,91,1,1,1,1,A,A,93
20230104094240,L0002,87,92,83,78,1,1,1,1,B,B,82
20230104094244,L0002,99,99,97,99,1,1,1,1,A,A,82
20230104094248,L0002,98,73,93,87,1,1,1,1,A,A,93
20230104093752,M0003,93,100,96,77,1,1,1,1,B,A,100
20230104094252,L0002,72,83,92,77,1,1,1,1,A,B,84
20230104094256,L0002,96,90,90,87,1,1,1,1,A,A,94
20230104094300,L0002,94,91,90,97,1,1,1,1,A,A,86
20230104094304,L0002,98,99,82,88,1,1,1,1,A,A,85
20230104094308,L0002,78,93,82,84,1,1,1,1,A,A,95
20230104094544,H0001,98,84,79,98,1,1,1,1,A,A,75
20230104094312,L0002,70,82,70,71,1,1,1,1,A,A,93
20230104094548,H0001,86,88,80,90,1,1,1,1,A,A,80
20230104093756,M0003,80,82,80,95,1,1,1,1,B,A,92
20230104094552,H0001,71,95,87,72,1,1,1,1,A,A,83
20230104094556,H0001,96,90,80,78,1,1,1,1,A,A,86
20230104094600,H0001,95,89,95,100,1,1,1,1,A,A,81
20230104094604,H0001,91,87,81,85,1,1,1,1,A,A,90
20230104093800,M0003,78,90,87,74,1,1,1,1,B,A,93
20230104094608,H0001,88,80,89,81,1,1,1,1,A,A,64
20230104094316,L0002,90,75,97,90,1,1,1,1,B,A,80
20230104094612,H0001,86,81,85,75,1,1,1,1,B,A,80
20230104093804,M0003,91,75,81,91,1,1,1,1,A,A,85
20230104094320,L0002,75,95,93,98,1,1,1,1,A,A,89
20230104094324,L0002,82,76,99,77,1,1,1,1,B,A,97
20230104094328,L0002,72,88,93,79,1,1,1,1,A,A,92
20230104094332,L0002,79,90,89,93,1,1,1,1,B,A,90
20230104093808,M0003,85,90,70,81,1,1,1,1,A,A,94
20230104094616,H0001,99,95,75,77,1,1,1,1,B,A,98
20230104094336,L0002,79,86,98,93,1,1,1,1,A,A,61
20230104093812,M0003,86,96,91,83,1,1,1,1,A,A,83
20230104094340,L0002,90,96,81,88,1,1,1,1,B,B,80
20230104094344,L0002,96,82,92,83,1,1,1,1,A,A,85
20230104094348,L0002,96,86,89,80,1,1,1,1,A,A,87
20230104094352,L0002,94,84,91,86,1,1,1,1,A,A,87
20230104094356,L0002,79,96,98,85,1,1,1,1,B,B,89
20230104094400,L0002,82,73,88,91,1,1,1,1,A,A,99
20230104094404,L0002,90,81,82,82,1,1,1,1,B,A,97
20230104094620,H0001,83,81,88,96,1,1,1,1,A,B,99
20230104094408,L0002,94,87,85,90,1,1,1,1,A,A,84
20230104093816,M0003,82,89,80,84,1,1,1,1,A,A,81
20230104094624,H0001,76,86,98,99,1,1,1,1,A,A,90
20230104093820,M0003,80,70,90,80,1,1,1,1,A,A,82
20230104093824,M0003,77,85,86,80,1,1,1,1,A,A,82
20230104093828,M0003,96,95,77,91,1,1,1,1,A,A,98
20230104093832,M0003,83,96,94,84,1,1,1,1,A,A,93
20230104093836,M0003,87,82,90,92,1,1,1,1,A,A,83
20230104093840,M0003,85,96,90,88,1,1,1,1,A,A,99
20230104093844,M0003,79,98,94,95,1,1,1,1,A,A,98
20230104093848,M0003,99,97,93,71,1,1,1,1,A,A,86
20230104093852,M0003,93,84,100,73,1,1,1,1,A,A,100
20230104094412,L0002,89,91,89,71,1,1,1,1,B,A,94
20230104094628,H0001,80,97,84,79,1,1,1,1,A,A,96
20230104094416,L0002,88,77,81,94,1,1,1,1,B,A,87
20230104093856,M0003,72,97,86,90,1,1,1,1,A,B,85
20230104094420,L0002,93,87,90,94,1,1,1,1,A,A,97
20230104094424,L0002,95,83,98,97,1,1,1,1,A,A,87
20230104094428,L0002,85,94,91,86,1,1,1,1,A,A,87
20230104094632,H0001,90,71,82,86,1,1,1,1,A,A,94
20230104094432,L0002,83,74,94,90,1,1,1,1,A,A,97
20230104094436,L0002,86,81,95,83,1,1,1,1,A,A,86
20230104094440,L0002,87,78,91,76,1,1,1,1,B,A,93
20230104094444,L0002,97,83,72,85,1,1,1,1,A,A,90
20230104094636,H0001,87,94,70,92,1,1,1,1,B,A,75
