SmartCar Status Information,CarNum,TireFL,TireFR,TireBL,TireBR,LightFL,LightFR,LightBL,LightBR,EngineInfo,BreakInfo,BatteryInfo
20230201112120,J0002,74,98,73,92,1,1,2,1,A,A,99
20230201111632,Z0001,87,82,91,83,1,1,1,1,A,A,98
20230201110308,P0003,84,82,80,84,1,1,1,1,A,B,86
20230201112124,J0002,95,98,100,96,1,1,2,1,A,A,93
20230201111636,Z0001,80,72,85,96,1,1,1,1,A,A,81
20230201110312,P0003,70,84,99,81,1,1,1,1,B,A,87
20230201112128,J0002,96,83,89,80,1,1,2,1,B,A,88
20230201111640,Z0001,94,99,90,82,1,1,1,1,A,A,58
20230201110316,P0003,93,81,96,89,1,1,1,1,A,A,93
20230201112132,J0002,92,89,93,70,1,1,2,1,A,A,100
20230201111644,Z0001,70,71,86,91,1,1,1,1,A,A,88
20230201110320,P0003,83,86,97,71,1,1,1,1,A,B,80
20230201112136,J0002,96,98,70,84,1,1,2,1,A,A,94
20230201110324,P0003,96,85,98,91,1,1,1,1,A,B,96
20230201111648,Z0001,72,84,75,75,1,1,1,1,A,A,85
20230201112140,J0002,80,94,94,95,1,1,2,1,A,A,81
20230201110328,P0003,81,72,82,95,1,1,1,1,A,A,96
20230201112144,J0002,78,95,82,79,1,1,2,1,A,B,98
20230201110332,P0003,89,76,98,83,1,1,1,1,A,B,89
20230201110336,P0003,94,73,93,71,1,1,1,1,A,A,100
20230201110340,P0003,81,94,72,77,1,1,1,1,A,A,67
20230201110344,P0003,71,71,91,84,1,1,1,1,A,A,100
20230201111652,Z0001,83,95,75,96,1,1,1,1,B,A,88
20230201112148,J0002,91,97,81,91,1,1,2,1,A,A,82
20230201111656,Z0001,84,73,86,99,1,1,1,1,A,B,86
20230201110348,P0003,100,86,71,100,1,1,1,1,B,A,95
20230201110352,P0003,93,79,70,92,1,1,1,1,B,A,83
20230201112152,J0002,99,87,98,91,1,1,2,1,A,A,89
20230201112156,J0002,88,84,97,99,1,1,2,1,A,A,92
20230201112200,J0002,91,99,72,88,1,1,2,1,A,A,76
20230201110356,P0003,73,83,73,77,1,1,1,1,A,A,100
20230201110400,P0003,74,99,96,70,1,1,1,1,B,A,97
20230201111700,Z0001,78,82,84,96,1,1,1,1,A,A,89
20230201110404,P0003,82,88,90,88,1,1,1,1,B,A,95
20230201110408,P0003,81,98,75,80,1,1,1,1,B,A,85
20230201110412,P0003,100,82,95,91,1,1,1,1,A,A,82
20230201112204,J0002,84,76,87,81,1,1,2,1,A,A,52
20230201111704,Z0001,87,70,90,97,1,1,1,1,A,A,87
20230201110416,P0003,89,88,86,88,1,1,1,1,A,B,98
20230201112208,J0002,94,91,82,89,1,1,2,1,A,A,98
20230201111708,Z0001,88,97,83,81,1,1,1,1,A,B,81
20230201112212,J0002,88,87,76,95,1,1,2,1,B,A,84
20230201110420,P0003,97,92,91,96,1,1,1,1,A,A,82
20230201111712,Z0001,94,100,87,91,1,1,1,1,A,A,92
20230201112216,J0002,77,92,89,98,1,1,2,1,A,A,84
20230201110424,P0003,82,93,74,80,1,1,1,1,B,B,89
20230201111716,Z0001,89,78,78,89,1,1,1,1,A,A,89
20230201112220,J0002,88,83,74,98,1,1,2,1,A,B,78
20230201110428,P0003,92,71,83,93,1,1,1,1,A,A,84
20230201111720,Z0001,92,81,94,84,1,1,1,1,A,A,89
20230201112224,J0002,97,72,99,93,1,1,2,1,A,A,80
20230201110432,P0003,81,87,100,94,1,1,1,1,A,A,92
20230201111724,Z0001,79,85,89,80,1,1,1,1,B,B,87
20230201112228,J0002,85,96,90,96,1,1,2,1,A,A,81
20230201110436,P0003,81,100,98,92,1,1,1,1,A,A,85
20230201111728,Z0001,82,97,81,89,1,1,1,1,A,A,83
20230201112232,J0002,93,82,84,80,1,1,2,1,A,A,96
20230201110440,P0003,97,92,94,93,1,1,1,1,A,B,97
20230201111732,Z0001,74,94,96,81,1,1,1,1,A,A,97
20230201112236,J0002,81,100,77,97,1,1,2,1,B,A,100
20230201110444,P0003,91,76,94,73,1,1,1,1,B,A,95
20230201111736,Z0001,83,94,88,98,1,1,1,1,B,A,80
20230201112240,J0002,91,97,71,100,1,1,2,1,A,B,83
20230201110448,P0003,95,82,100,90,1,1,1,1,A,A,80
20230201112244,J0002,98,85,75,83,1,1,2,1,A,A,96
20230201111740,Z0001,95,88,70,94,1,1,1,1,A,A,86
20230201110452,P0003,85,97,86,78,1,1,1,1,A,A,90
20230201111744,Z0001,83,85,95,81,1,1,1,1,A,A,89
20230201111748,Z0001,98,93,87,80,1,1,1,1,A,A,85
20230201111752,Z0001,99,72,82,96,1,1,1,1,B,A,85
20230201112248,J0002,85,74,95,86,1,1,2,1,A,B,100
20230201110456,P0003,89,81,98,86,1,1,1,1,A,A,95
20230201110500,P0003,80,84,90,79,1,1,1,1,A,A,95
20230201111756,Z0001,83,94,100,95,1,1,1,1,A,A,50
20230201110504,P0003,99,77,98,88,1,1,1,1,A,A,96
20230201111800,Z0001,87,88,91,71,1,1,1,1,A,A,88
20230201112252,J0002,92,97,87,97,1,1,2,1,A,A,89
20230201110508,P0003,93,100,96,86,1,1,1,1,A,A,88
20230201111804,Z0001,79,95,97,99,1,1,1,1,B,A,84
20230201112256,J0002,92,98,97,92,1,1,2,1,B,A,92
20230201110512,P0003,93,76,79,82,1,1,1,1,A,B,84
20230201112300,J0002,95,70,75,98,1,1,2,1,A,A,81
20230201110516,P0003,70,94,79,97,1,1,1,1,A,A,84
20230201112304,J0002,82,88,92,85,1,1,2,1,A,A,93
20230201111808,Z0001,96,96,77,71,1,1,1,1,A,A,80
20230201112308,J0002,74,98,86,78,1,1,2,1,B,A,99
20230201110520,P0003,75,82,85,97,1,1,1,1,A,A,52
20230201111812,Z0001,76,97,70,98,1,1,1,1,B,A,84
20230201112312,J0002,99,71,88,87,1,1,2,1,B,A,87
20230201110524,P0003,99,85,98,74,1,1,1,1,A,A,54
20230201112316,J0002,99,100,96,77,1,1,2,1,A,A,90
20230201110528,P0003,93,92,85,96,1,1,1,1,A,A,83
20230201110532,P0003,99,76,88,87,1,1,1,1,A,A,99
20230201110536,P0003,91,93,88,77,1,1,1,1,A,A,98
20230201111816,Z0001,82,86,93,76,1,1,1,1,A,A,80
20230201110540,P0003,85,87,95,86,1,1,1,1,A,A,90
20230201112320,J0002,91,70,78,84,1,1,2,1,A,A,85
20230201110544,P0003,83,82,83,80,1,1,1,1,B,A,74
20230201111820,Z0001,83,78,100,76,1,1,1,1,A,B,86
20230201112324,J0002,87,77,86,80,1,1,2,1,A,A,92
20230201110548,P0003,98,82,98,87,1,1,1,1,A,A,96
20230201111824,Z0001,75,80,88,85,1,1,1,1,B,A,85
20230201110552,P0003,100,84,84,88,1,1,1,1,A,A,87
20230201111828,Z0001,76,80,90,94,1,1,1,1,A,B,86
20230201111832,Z0001,81,99,94,81,1,1,1,1,A,A,87
20230201111836,Z0001,82,91,79,75,1,1,1,1,A,A,81
20230201111840,Z0001,93,80,78,73,1,1,1,1,A,B,81
20230201111844,Z0001,87,94,87,86,1,1,1,1,A,A,89
20230201112328,J0002,71,95,89,79,1,1,2,1,A,A,93
20230201111848,Z0001,94,87,77,99,1,1,1,1,A,B,95
20230201112332,J0002,79,96,92,88,1,1,2,1,A,A,91
20230201110556,P0003,92,88,91,88,1,1,1,1,B,A,61
20230201112336,J0002,90,89,82,86,1,1,2,1,A,B,52
20230201112340,J0002,90,77,89,92,1,1,2,1,A,A,90
20230201112344,J0002,78,83,91,86,1,1,2,1,A,A,99
20230201110600,P0003,84,92,100,80,1,1,1,1,A,A,93
20230201110604,P0003,94,89,91,93,1,1,1,1,B,A,80
20230201110608,P0003,74,82,90,99,1,1,1,1,A,B,92
20230201111852,Z0001,87,71,88,84,1,1,1,1,B,A,95
20230201110612,P0003,77,83,99,88,1,1,1,1,B,A,84
20230201111856,Z0001,88,73,100,100,1,1,1,1,A,B,85
20230201111900,Z0001,98,93,94,89,1,1,1,1,A,A,100
20230201111904,Z0001,88,93,81,95,1,1,1,1,A,B,100
20230201112348,J0002,80,93,87,88,1,1,2,1,B,A,90
20230201110616,P0003,83,83,100,95,1,1,1,1,A,A,85
20230201112352,J0002,97,91,87,99,1,1,2,1,A,A,88
20230201112356,J0002,93,90,83,71,1,1,2,1,B,A,95
20230201112400,J0002,80,84,95,87,1,1,2,1,A,A,87
20230201111908,Z0001,71,94,82,84,1,1,1,1,A,A,92
20230201110620,P0003,93,86,83,83,1,1,1,1,A,A,89
20230201111912,Z0001,79,93,80,87,1,1,1,1,A,A,80
20230201111916,Z0001,84,73,78,80,1,1,1,1,A,A,92
20230201111920,Z0001,92,89,81,98,1,1,1,1,A,B,89
20230201112404,J0002,84,78,84,82,1,1,2,1,A,B,67
20230201111924,Z0001,84,85,99,85,1,1,1,1,A,A,87
20230201110624,P0003,80,77,83,93,1,1,1,1,A,A,97
20230201112408,J0002,97,74,87,96,1,1,2,1,A,A,84
20230201111928,Z0001,74,95,81,86,1,1,1,1,A,B,95
20230201112412,J0002,91,97,75,96,1,1,2,1,B,A,98
20230201110628,P0003,98,73,93,80,1,1,1,1,A,A,66
20230201111932,Z0001,88,92,84,89,1,1,1,1,B,A,80
20230201110632,P0003,83,98,95,93,1,1,1,1,A,A,90
20230201110636,P0003,86,91,72,88,1,1,1,1,A,A,58
20230201112416,J0002,100,100,86,89,1,1,2,1,A,B,95
20230201110640,P0003,81,96,90,87,1,1,1,1,A,B,94
20230201111936,Z0001,100,97,74,99,1,1,1,1,A,A,85
20230201112420,J0002,71,96,93,99,1,1,2,1,A,A,91
20230201110644,P0003,95,88,87,97,1,1,1,1,B,B,53
20230201111940,Z0001,99,81,99,92,1,1,1,1,A,B,81
20230201112424,J0002,80,81,73,94,1,1,2,1,A,A,97
20230201110648,P0003,90,80,99,88,1,1,1,1,A,A,87
20230201111944,Z0001,75,98,76,96,1,1,1,1,A,A,68
20230201112428,J0002,83,77,87,100,1,1,2,1,A,A,91
20230201110652,P0003,70,89,98,92,1,1,1,1,A,A,95
20230201112432,J0002,82,90,99,95,1,1,2,1,A,B,80
20230201111948,Z0001,94,99,81,87,1,1,1,1,A,A,88
20230201110656,P0003,84,91,84,90,1,1,1,1,B,B,87
20230201112436,J0002,83,87,83,95,1,1,2,1,A,A,81
20230201111952,Z0001,97,96,81,96,1,1,1,1,A,A,94
20230201110700,P0003,81,92,80,78,1,1,1,1,A,A,63
20230201112440,J0002,86,92,78,91,1,1,2,1,A,A,92
20230201110704,P0003,84,74,77,91,1,1,1,1,A,B,87
20230201110708,P0003,92,80,82,100,1,1,1,1,A,A,53
20230201110712,P0003,96,88,86,81,1,1,1,1,A,B,87
20230201111956,Z0001,88,93,79,85,1,1,1,1,A,B,95
20230201112444,J0002,100,91,88,95,1,1,2,1,B,A,93
20230201112000,Z0001,75,98,86,96,1,1,1,1,A,A,53
20230201110716,P0003,88,81,85,88,1,1,1,1,A,A,82
20230201112448,J0002,81,85,89,73,1,1,2,1,B,A,81
20230201110720,P0003,83,100,94,97,1,1,1,1,A,A,87
20230201112452,J0002,93,94,99,98,1,1,2,1,A,A,92
20230201112004,Z0001,91,74,86,83,1,1,1,1,A,B,78
20230201112456,J0002,71,87,78,90,1,1,2,1,A,A,94
20230201110724,P0003,95,88,86,83,1,1,1,1,A,A,54
20230201112500,J0002,93,75,99,99,1,1,2,1,B,A,81
20230201112008,Z0001,78,95,85,93,1,1,1,1,A,A,92
20230201110728,P0003,90,86,73,93,1,1,1,1,A,B,91
20230201112012,Z0001,85,93,99,85,1,1,1,1,A,A,96
20230201110732,P0003,81,92,86,92,1,1,1,1,A,B,87
20230201110736,P0003,97,85,85,73,1,1,1,1,A,A,91
20230201110740,P0003,86,84,84,86,1,1,1,1,B,A,84
20230201112504,J0002,83,93,84,99,1,1,2,1,A,A,91
20230201110744,P0003,94,84,98,88,1,1,1,1,A,B,96
20230201112016,Z0001,99,73,99,91,1,1,1,1,A,B,83
20230201112508,J0002,98,82,97,98,1,1,2,1,A,A,99
20230201112020,Z0001,94,90,75,75,1,1,1,1,B,A,81
20230201110748,P0003,99,83,98,96,1,1,1,1,A,A,89
20230201112512,J0002,88,93,98,85,1,1,2,1,A,A,85
20230201110752,P0003,80,71,83,96,1,1,1,1,A,A,82
20230201112024,Z0001,81,85,88,92,1,1,1,1,A,A,100
20230201110756,P0003,98,78,78,92,1,1,1,1,A,A,79
20230201110800,P0003,89,71,78,95,1,1,1,1,A,B,84
20230201110804,P0003,93,97,96,97,1,1,1,1,A,B,89
20230201110808,P0003,91,81,91,97,1,1,1,1,B,A,81
20230201112516,J0002,72,94,96,96,1,1,2,1,B,A,98
20230201110812,P0003,94,90,85,87,1,1,1,1,A,A,89
20230201112520,J0002,99,86,85,99,1,1,2,1,A,A,92
20230201110816,P0003,80,81,78,70,1,1,1,1,A,A,95
20230201112028,Z0001,96,98,77,84,1,1,1,1,A,A,91
20230201112524,J0002,80,85,89,84,1,1,2,1,B,A,50
20230201110820,P0003,98,85,74,83,1,1,1,1,A,B,82
20230201112528,J0002,92,96,96,77,1,1,2,1,B,A,51
20230201110824,P0003,74,70,95,95,1,1,1,1,A,A,84
20230201112532,J0002,92,89,70,80,1,1,2,1,A,B,86
20230201112032,Z0001,94,81,86,92,1,1,1,1,A,A,88
20230201110828,P0003,86,90,95,82,1,1,1,1,A,A,95
20230201112536,J0002,72,74,100,76,1,1,2,1,A,B,87
20230201112036,Z0001,87,84,82,96,1,1,1,1,A,B,51
20230201112540,J0002,87,81,100,80,1,1,2,1,A,A,92
20230201110832,P0003,95,90,85,90,1,1,1,1,B,A,90
20230201112040,Z0001,73,81,80,95,1,1,1,1,A,B,89
20230201112544,J0002,87,77,100,86,1,1,2,1,A,B,64
20230201110836,P0003,88,92,100,72,1,1,1,1,A,A,91
20230201112548,J0002,94,98,83,92,1,1,2,1,A,A,98
20230201110840,P0003,97,79,84,85,1,1,1,1,A,B,91
20230201110844,P0003,99,91,84,92,1,1,1,1,A,B,95
20230201112044,Z0001,88,100,81,76,1,1,1,1,A,A,96
20230201112552,J0002,83,99,98,94,1,1,2,1,A,A,92
20230201112048,Z0001,90,80,100,89,1,1,1,1,A,B,97
20230201110848,P0003,81,98,79,87,1,1,1,1,B,A,92
20230201112052,Z0001,70,100,80,96,1,1,1,1,A,A,95
20230201112056,Z0001,94,74,75,85,1,1,1,1,A,B,89
20230201112556,J0002,85,96,91,81,1,1,2,1,A,A,80
20230201112100,Z0001,99,89,97,91,1,1,1,1,A,A,88
20230201112600,J0002,83,92,86,98,1,1,2,1,A,B,63
20230201110852,P0003,78,83,86,81,1,1,1,1,B,A,92
20230201112604,J0002,98,98,99,78,1,1,2,1,B,A,86
20230201112104,Z0001,74,79,97,87,1,1,1,1,A,A,96
20230201110856,P0003,100,86,71,89,1,1,1,1,A,A,88
20230201112108,Z0001,99,98,98,94,1,1,1,1,A,B,85
20230201112112,Z0001,100,94,98,77,1,1,1,1,A,A,91
20230201112116,Z0001,100,75,98,87,1,1,1,1,A,A,90
20230201112608,J0002,88,88,95,75,1,1,2,1,B,B,80
20230201112120,Z0001,92,96,85,70,1,1,1,1,B,A,64
20230201112124,Z0001,87,87,97,80,1,1,1,1,A,A,81
20230201112128,Z0001,93,84,78,81,1,1,1,1,B,A,97
20230201112612,J0002,99,81,90,90,1,1,2,1,B,B,89
20230201112616,J0002,80,91,81,87,1,1,2,1,A,B,95
20230201110900,P0003,85,76,82,98,1,1,1,1,B,A,85
20230201112620,J0002,86,71,99,89,1,1,2,1,A,B,83
20230201112624,J0002,88,86,76,85,1,1,2,1,A,A,90
20230201112628,J0002,89,89,83,75,1,1,2,1,A,A,94
20230201112632,J0002,86,97,80,71,1,1,2,1,A,A,83
20230201112132,Z0001,93,72,72,93,1,1,1,1,A,A,95
20230201110904,P0003,86,96,74,76,1,1,1,1,A,A,100
20230201112136,Z0001,80,90,95,87,1,1,1,1,A,A,89
20230201112636,J0002,95,92,91,82,1,1,2,1,A,A,82
20230201112140,Z0001,76,85,86,79,1,1,1,1,A,B,84
20230201112144,Z0001,73,89,80,92,1,1,1,1,A,A,99
20230201112640,J0002,72,91,73,96,1,1,2,1,A,A,91
20230201112148,Z0001,96,87,100,97,1,1,1,1,A,A,99
20230201110908,P0003,86,88,84,99,1,1,1,1,B,A,93
20230201112644,J0002,92,79,92,70,1,1,2,1,A,A,89
20230201112648,J0002,71,84,88,77,1,1,2,1,B,A,64
20230201112652,J0002,93,82,96,80,1,1,2,1,A,A,86
20230201112152,Z0001,87,84,82,81,1,1,1,1,A,A,84
20230201110912,P0003,71,91,98,86,1,1,1,1,A,A,87
20230201110916,P0003,91,86,79,100,1,1,1,1,A,A,92
20230201110920,P0003,97,73,75,73,1,1,1,1,A,A,97
20230201112656,J0002,70,91,77,100,1,1,2,1,A,A,80
20230201110924,P0003,76,83,77,96,1,1,1,1,B,A,88
20230201112156,Z0001,90,85,97,95,1,1,1,1,A,A,64
20230201110928,P0003,73,72,75,91,1,1,1,1,A,A,86
20230201112700,J0002,89,84,96,75,1,1,2,1,A,A,82
20230201112200,Z0001,84,99,89,85,1,1,1,1,A,A,99
20230201110932,P0003,70,100,80,96,1,1,1,1,A,A,99
20230201112704,J0002,95,86,100,99,1,1,2,1,A,A,99
20230201110936,P0003,100,85,71,88,1,1,1,1,B,B,65
20230201112204,Z0001,75,88,85,86,1,1,1,1,B,A,82
20230201110940,P0003,72,99,86,98,1,1,1,1,A,A,86
20230201110944,P0003,83,92,84,81,1,1,1,1,A,B,81
20230201110948,P0003,72,88,97,91,1,1,1,1,A,A,100
20230201112708,J0002,89,70,93,81,1,1,2,1,B,B,100
20230201112208,Z0001,84,90,83,94,1,1,1,1,A,A,87
20230201110952,P0003,95,83,92,79,1,1,1,1,B,A,97
20230201112212,Z0001,73,84,78,82,1,1,1,1,A,B,91
20230201112712,J0002,84,84,97,93,1,1,2,1,A,A,98
20230201112216,Z0001,80,74,72,79,1,1,1,1,A,A,60
20230201112716,J0002,87,97,75,96,1,1,2,1,A,A,97
20230201112220,Z0001,96,94,87,92,1,1,1,1,A,A,62
20230201110956,P0003,90,72,91,77,1,1,1,1,A,A,96
20230201112720,J0002,89,80,86,78,1,1,2,1,A,B,98
20230201112224,Z0001,93,84,79,94,1,1,1,1,B,A,93
20230201112724,J0002,97,88,86,90,1,1,2,1,A,B,97
20230201112228,Z0001,80,82,97,100,1,1,1,1,A,B,92
20230201111000,P0003,94,92,98,81,1,1,1,1,A,A,83
20230201112232,Z0001,100,92,81,81,1,1,1,1,B,A,97
20230201112236,Z0001,76,88,86,82,1,1,1,1,A,B,91
20230201111004,P0003,96,96,96,81,1,1,1,1,A,A,86
20230201112728,J0002,97,99,91,94,1,1,2,1,A,B,91
20230201112240,Z0001,87,96,97,82,1,1,1,1,A,A,86
20230201112732,J0002,86,91,76,76,1,1,2,1,B,A,92
20230201111008,P0003,84,83,98,85,1,1,1,1,A,A,94
20230201112736,J0002,96,97,84,76,1,1,2,1,A,A,85
20230201112244,Z0001,74,95,83,83,1,1,1,1,A,A,76
20230201111012,P0003,78,98,95,83,1,1,1,1,A,A,64
20230201112740,J0002,93,87,96,83,1,1,2,1,A,A,70
20230201112248,Z0001,89,86,86,73,1,1,1,1,A,B,82
20230201112744,J0002,80,81,98,87,1,1,2,1,A,A,99
20230201112252,Z0001,87,80,97,81,1,1,1,1,A,A,84
20230201112256,Z0001,99,88,95,73,1,1,1,1,A,A,93
20230201111016,P0003,85,98,74,95,1,1,1,1,A,B,85
20230201112748,J0002,83,83,70,78,1,1,2,1,A,A,80
20230201112752,J0002,71,78,100,79,1,1,2,1,A,A,85
20230201112756,J0002,85,89,100,80,1,1,2,1,A,A,82
20230201112800,J0002,81,91,94,82,1,1,2,1,A,A,88
20230201112300,Z0001,91,97,94,83,1,1,1,1,B,A,98
20230201111020,P0003,96,90,95,80,1,1,1,1,A,B,84
20230201112304,Z0001,88,81,87,75,1,1,1,1,A,A,85
20230201112308,Z0001,84,94,84,71,1,1,1,1,A,A,99
20230201112804,J0002,98,71,88,84,1,1,2,1,A,A,62
20230201112312,Z0001,77,86,100,85,1,1,1,1,A,A,99
20230201111024,P0003,98,82,100,85,1,1,1,1,A,B,83
20230201112316,Z0001,93,83,91,87,1,1,1,1,A,A,87
20230201111028,P0003,78,91,99,81,1,1,1,1,A,B,97
20230201112320,Z0001,100,83,91,81,1,1,1,1,A,A,83
20230201112808,J0002,100,98,76,83,1,1,2,1,A,A,93
20230201111032,P0003,95,99,77,88,1,1,1,1,A,A,95
20230201112812,J0002,88,93,92,89,1,1,2,1,A,A,50
20230201112816,J0002,94,91,96,73,1,1,2,1,B,A,89
20230201112820,J0002,90,88,96,73,1,1,2,1,A,A,99
20230201112324,Z0001,85,77,80,78,1,1,1,1,B,A,94
20230201111036,P0003,92,98,87,99,1,1,1,1,A,A,100
20230201112824,J0002,84,79,96,86,1,1,2,1,A,A,88
20230201111040,P0003,97,89,71,71,1,1,1,1,A,A,52
20230201112328,Z0001,92,75,93,96,1,1,1,1,A,A,96
20230201112828,J0002,86,80,73,81,1,1,2,1,A,A,89
20230201111044,P0003,90,77,74,95,1,1,1,1,A,B,97
20230201112832,J0002,100,92,87,98,1,1,2,1,A,B,86
20230201111048,P0003,89,91,93,91,1,1,1,1,A,A,91
20230201112332,Z0001,92,78,88,98,1,1,1,1,A,A,90
20230201111052,P0003,80,86,81,80,1,1,1,1,A,A,93
20230201111056,P0003,93,75,85,91,1,1,1,1,A,B,93
20230201111100,P0003,91,82,85,81,1,1,1,1,A,A,84
20230201111104,P0003,91,80,74,89,1,1,1,1,A,A,98
20230201112836,J0002,98,95,82,82,1,1,2,1,A,A,71
20230201112336,Z0001,91,92,100,94,1,1,1,1,B,A,97
20230201112840,J0002,81,91,79,93,1,1,2,1,B,A,83
20230201112844,J0002,80,88,91,91,1,1,2,1,B,A,94
20230201112848,J0002,93,99,90,89,1,1,2,1,A,A,92
20230201111108,P0003,81,74,96,86,1,1,1,1,A,B,98
20230201112852,J0002,99,95,99,85,1,1,2,1,A,A,87
20230201112340,Z0001,96,85,83,83,1,1,1,1,A,A,100
20230201112856,J0002,84,89,89,99,1,1,2,1,A,A,80
20230201111112,P0003,94,83,90,90,1,1,1,1,A,A,95
20230201112344,Z0001,84,73,94,99,1,1,1,1,A,B,93
20230201112900,J0002,81,72,81,94,1,1,2,1,A,A,90
20230201111116,P0003,99,79,100,71,1,1,1,1,B,A,84
20230201112348,Z0001,97,93,84,70,1,1,1,1,A,A,95
20230201112904,J0002,91,86,92,92,1,1,2,1,A,A,91
20230201111120,P0003,99,90,71,84,1,1,1,1,A,A,88
20230201112908,J0002,75,93,99,73,1,1,2,1,A,A,90
20230201112912,J0002,98,100,86,70,1,1,2,1,A,A,81
20230201112916,J0002,90,95,92,88,1,1,2,1,A,A,87
20230201112352,Z0001,92,96,98,96,1,1,1,1,A,B,75
20230201112920,J0002,81,99,94,98,1,1,2,1,B,A,87
20230201111124,P0003,87,90,87,79,1,1,1,1,A,A,88
20230201112924,J0002,82,94,90,97,1,1,2,1,A,A,99
20230201112356,Z0001,95,100,79,92,1,1,1,1,B,A,76
20230201111128,P0003,82,80,70,98,1,1,1,1,B,B,91
20230201112928,J0002,82,80,95,88,1,1,2,1,B,A,93
20230201112400,Z0001,86,98,83,97,1,1,1,1,A,A,90
20230201111132,P0003,86,71,95,97,1,1,1,1,A,A,84
20230201112932,J0002,94,87,71,77,1,1,2,1,A,A,87
20230201111136,P0003,99,100,98,83,1,1,1,1,A,B,57
20230201112404,Z0001,88,83,88,83,1,1,1,1,A,A,87
20230201112936,J0002,72,76,99,73,1,1,2,1,A,A,81
20230201111140,P0003,97,96,83,96,1,1,1,1,A,A,89
20230201112408,Z0001,73,76,99,84,1,1,1,1,A,B,95
20230201112940,J0002,84,95,99,96,1,1,2,1,B,A,81
20230201111144,P0003,82,77,97,73,1,1,1,1,A,A,90
20230201112412,Z0001,79,81,100,98,1,1,1,1,A,A,90
20230201112944,J0002,76,81,79,72,1,1,2,1,A,A,88
20230201111148,P0003,99,81,73,83,1,1,1,1,A,B,99
20230201112416,Z0001,99,86,85,95,1,1,1,1,A,A,85
20230201112948,J0002,91,83,88,80,1,1,2,1,A,B,81
20230201112420,Z0001,95,76,89,98,1,1,1,1,A,A,85
20230201112952,J0002,93,96,80,82,1,1,2,1,A,A,87
20230201112424,Z0001,96,87,84,97,1,1,1,1,A,A,97
20230201112956,J0002,80,87,91,70,1,1,2,1,A,A,81
20230201112428,Z0001,78,98,93,91,1,1,1,1,A,A,87
20230201113000,J0002,86,92,82,75,1,1,2,1,A,A,88
20230201112432,Z0001,97,70,88,84,1,1,1,1,A,A,98
20230201113004,J0002,95,74,84,91,1,1,2,1,A,A,100
20230201112436,Z0001,88,84,95,80,1,1,1,1,A,A,92
20230201113008,J0002,81,83,87,78,1,1,2,1,A,A,87
20230201112440,Z0001,83,98,92,81,1,1,1,1,A,B,100
20230201111152,P0003,78,100,81,95,1,1,1,1,B,A,100
20230201112444,Z0001,100,79,80,90,1,1,1,1,B,A,96
20230201113012,J0002,79,84,93,89,1,1,2,1,A,A,90
20230201112448,Z0001,97,88,74,90,1,1,1,1,A,B,83
20230201113016,J0002,73,85,92,95,1,1,2,1,A,B,93
20230201113020,J0002,73,100,85,83,1,1,2,1,A,B,94
20230201113024,J0002,82,97,83,93,1,1,2,1,A,A,88
20230201111156,P0003,70,93,83,84,1,1,1,1,A,A,83
20230201113028,J0002,91,81,93,96,1,1,2,1,B,B,81
20230201112452,Z0001,94,98,90,73,1,1,1,1,A,B,88
20230201113032,J0002,77,88,89,88,1,1,2,1,A,A,98
20230201111200,P0003,83,84,93,79,1,1,1,1,A,A,95
20230201112456,Z0001,100,85,82,70,1,1,1,1,A,A,87
20230201113036,J0002,100,75,100,99,1,1,2,1,A,A,99
20230201111204,P0003,95,86,89,90,1,1,1,1,A,A,86
20230201112500,Z0001,87,90,86,96,1,1,1,1,A,A,85
20230201113040,J0002,79,85,94,100,1,1,2,1,A,A,98
20230201111208,P0003,92,79,98,85,1,1,1,1,B,B,64
20230201112504,Z0001,97,86,82,82,1,1,1,1,B,A,94
20230201113044,J0002,94,76,88,91,1,1,2,1,B,A,98
20230201111212,P0003,97,82,81,100,1,1,1,1,A,B,98
20230201113048,J0002,97,98,83,88,1,1,2,1,A,A,90
20230201113052,J0002,90,93,93,97,1,1,2,1,A,A,98
20230201112508,Z0001,85,95,88,86,1,1,1,1,A,A,88
20230201111216,P0003,100,94,82,88,1,1,1,1,B,B,81
20230201113056,J0002,86,96,82,75,1,1,2,1,A,A,96
20230201112512,Z0001,78,80,81,97,1,1,1,1,A,B,99
20230201111220,P0003,94,97,95,87,1,1,1,1,A,A,91
20230201113100,J0002,80,100,73,95,1,1,2,1,A,A,90
20230201112516,Z0001,94,96,86,72,1,1,1,1,B,A,98
20230201113104,J0002,92,97,84,84,1,1,2,1,A,B,91
20230201111224,P0003,100,85,100,87,1,1,1,1,A,A,99
20230201112520,Z0001,97,83,88,71,1,1,1,1,A,A,85
20230201113108,J0002,74,89,82,84,1,1,2,1,A,A,90
20230201112524,Z0001,80,86,80,86,1,1,1,1,B,A,86
20230201113112,J0002,95,79,89,100,1,1,2,1,A,B,90
20230201112528,Z0001,82,100,88,92,1,1,1,1,B,A,99
20230201111228,P0003,83,71,77,71,1,1,1,1,A,A,96
20230201113116,J0002,70,78,74,80,1,1,2,1,A,A,83
20230201112532,Z0001,100,72,87,88,1,1,1,1,A,A,91
20230201111232,P0003,96,75,79,76,1,1,1,1,A,A,95
20230201112536,Z0001,81,81,88,87,1,1,1,1,B,A,95
20230201111236,P0003,80,96,92,90,1,1,1,1,A,A,91
